,địa điểm trạm đo,date,pm25,pm10,o3,no2,so2,co,aqi
0,Phú Thượng,2016-01-03,0,0,0,20,6,23,183
1,Phú Thượng,2016-01-04,0,0,17,19,6,22,202
2,Phú Thượng,2016-01-05,0,0,23,0,0,0,175
3,Phú Thượng,2016-01-06,0,0,0,0,0,0,169
4,Phú Thượng,2016-01-07,0,0,0,0,0,0,169
5,Phú Thượng,2016-01-08,0,0,0,0,0,0,161
6,Phú Thượng,2016-01-09,0,0,0,0,0,0,147
7,Phú Thượng,2016-01-10,0,0,0,14,6,13,127
8,Phú Thượng,2016-01-11,0,0,7,16,6,24,142
9,Phú Thượng,2016-01-12,0,0,25,14,6,19,174
10,Phú Thượng,2016-01-13,0,0,13,10,6,18,138
11,Phú Thượng,2016-01-14,0,0,11,7,6,9,79
12,Phú Thượng,2016-01-15,0,0,11,0,0,0,138
13,Phú Thượng,2016-01-16,0,0,0,0,0,0,148
14,Phú Thượng,2016-01-17,0,0,0,0,0,0,147
15,Phú Thượng,2016-01-18,0,0,0,3,6,13,169
16,Phú Thượng,2016-01-19,0,0,5,0,6,10,214
17,Phú Thượng,2016-01-20,0,0,11,0,6,13,225
18,Phú Thượng,2016-01-21,0,0,10,0,6,11,77
19,Phú Thượng,2016-01-22,0,0,10,0,6,5,63
20,Phú Thượng,2016-01-23,0,0,20,0,6,2,115
21,Phú Thượng,2016-01-24,0,0,28,5,6,5,153
22,Phú Thượng,2016-01-25,0,0,15,0,6,4,133
23,Phú Thượng,2016-01-26,0,0,14,1,6,8,144
24,Phú Thượng,2016-01-27,0,0,17,0,6,12,187
25,Phú Thượng,2016-01-28,0,0,14,0,0,0,189
26,Phú Thượng,2016-01-29,0,0,0,0,0,0,138
27,Phú Thượng,2016-01-30,0,0,0,0,0,0,104
28,Phú Thượng,2016-01-31,0,0,0,0,0,0,54
29,Phú Thượng,2016-02-01,0,0,0,0,0,0,85
30,Phú Thượng,2016-02-02,0,0,0,0,0,0,173
31,Phú Thượng,2016-02-03,0,0,0,0,0,0,161
32,Phú Thượng,2016-02-04,0,0,0,0,0,0,162
33,Phú Thượng,2016-02-05,0,0,0,0,0,0,167
34,Phú Thượng,2016-02-06,0,0,0,0,0,0,176
35,Phú Thượng,2016-02-07,0,0,0,0,0,0,179
36,Phú Thượng,2016-02-08,0,0,0,0,0,0,130
37,Phú Thượng,2016-02-09,0,0,0,0,0,0,135
38,Phú Thượng,2016-02-10,0,0,0,0,0,0,132
39,Phú Thượng,2016-02-11,0,0,0,0,0,0,159
40,Phú Thượng,2016-02-12,0,0,0,0,0,0,163
41,Phú Thượng,2016-02-13,0,0,0,0,0,0,177
42,Phú Thượng,2016-02-14,0,0,0,0,0,0,89
43,Phú Thượng,2016-02-15,0,0,0,0,0,0,130
44,Phú Thượng,2016-02-16,0,0,0,0,0,0,161
45,Phú Thượng,2016-02-17,0,0,0,0,0,0,171
46,Phú Thượng,2016-02-18,0,0,0,26,6,14,181
47,Phú Thượng,2016-02-19,0,0,18,31,6,16,169
48,Phú Thượng,2016-02-20,0,0,12,0,0,0,164
49,Phú Thượng,2016-02-21,0,0,0,25,6,17,166
50,Phú Thượng,2016-02-22,0,0,16,16,6,10,98
51,Phú Thượng,2016-02-23,0,0,15,16,6,9,87
52,Phú Thượng,2016-02-24,0,0,19,12,7,6,134
53,Phú Thượng,2016-02-25,0,0,14,17,6,20,121
54,Phú Thượng,2016-02-26,0,0,12,16,7,14,150
55,Phú Thượng,2016-02-27,0,0,19,22,7,16,167
56,Phú Thượng,2016-02-28,0,0,30,27,7,17,172
57,Phú Thượng,2016-02-29,0,0,29,31,7,25,155
58,Phú Thượng,2016-03-01,0,0,40,0,0,0,163
59,Phú Thượng,2016-03-02,0,0,0,0,0,0,145
60,Phú Thượng,2016-03-03,0,0,0,21,7,19,119
61,Phú Thượng,2016-03-04,0,0,2,14,7,25,110
62,Phú Thượng,2016-03-05,0,0,4,13,7,14,153
63,Phú Thượng,2016-03-06,0,0,22,9,7,13,134
64,Phú Thượng,2016-03-07,0,0,20,6,7,21,96
65,Phú Thượng,2016-03-08,0,0,74,11,7,20,116
66,Phú Thượng,2016-03-09,0,0,54,14,7,11,64
67,Phú Thượng,2016-03-10,0,0,14,19,7,13,74
68,Phú Thượng,2016-03-11,0,0,19,17,7,16,134
69,Phú Thượng,2016-03-12,0,0,14,14,7,11,132
70,Phú Thượng,2016-03-13,0,0,19,23,7,16,129
71,Phú Thượng,2016-03-14,0,0,16,23,7,19,134
72,Phú Thượng,2016-03-15,0,0,19,20,7,22,134
73,Phú Thượng,2016-03-16,0,0,18,18,7,21,145
74,Phú Thượng,2016-03-17,0,0,17,12,7,21,152
75,Phú Thượng,2016-03-18,0,0,50,10,7,20,137
76,Phú Thượng,2016-03-19,0,0,60,6,7,5,141
77,Phú Thượng,2016-03-20,0,0,4,6,7,16,90
78,Phú Thượng,2016-03-21,0,0,52,6,7,24,128
79,Phú Thượng,2016-03-22,0,0,67,7,7,15,142
80,Phú Thượng,2016-03-23,0,0,23,0,0,0,61
81,Phú Thượng,2016-03-24,0,0,0,0,0,0,98
82,Phú Thượng,2016-03-25,0,0,0,0,0,0,133
83,Phú Thượng,2016-03-26,0,0,0,0,0,0,162
84,Phú Thượng,2016-03-27,0,0,0,0,0,0,176
85,Phú Thượng,2016-03-28,0,0,0,0,0,0,172
86,Phú Thượng,2016-03-29,0,0,0,0,0,0,146
87,Phú Thượng,2016-03-30,0,0,0,18,0,26,155
88,Phú Thượng,2016-03-31,0,0,3,12,0,24,159
89,Phú Thượng,2016-04-01,0,0,15,8,0,16,115
90,Phú Thượng,2016-04-02,0,0,38,7,0,12,130
91,Phú Thượng,2016-04-03,0,0,26,7,0,17,118
92,Phú Thượng,2016-04-04,0,0,25,6,0,14,89
93,Phú Thượng,2016-04-05,0,0,28,7,0,14,87
94,Phú Thượng,2016-04-06,0,0,50,5,0,19,106
95,Phú Thượng,2016-04-07,0,0,47,9,0,23,93
96,Phú Thượng,2016-04-08,0,0,46,6,0,9,46
97,Phú Thượng,2016-04-09,0,0,17,0,0,0,17
98,Phú Thượng,2016-04-10,0,0,0,0,0,0,140
99,Phú Thượng,2016-04-12,0,0,0,22,0,26,164
100,Phú Thượng,2016-04-13,0,0,32,17,0,24,165
101,Phú Thượng,2016-04-14,0,0,101,12,0,21,166
102,Phú Thượng,2016-04-15,0,0,118,0,0,0,159
103,Phú Thượng,2016-04-16,0,0,0,0,0,0,159
104,Phú Thượng,2016-04-17,0,0,0,0,0,0,75
105,Phú Thượng,2016-04-18,0,0,0,11,0,18,126
106,Phú Thượng,2016-04-19,0,0,0,11,0,11,87
107,Phú Thượng,2016-04-20,0,0,0,10,0,24,92
108,Phú Thượng,2016-04-21,0,0,29,15,0,26,71
109,Phú Thượng,2016-04-22,0,0,36,0,0,0,123
110,Phú Thượng,2016-04-23,0,0,0,0,0,0,74
111,Phú Thượng,2016-04-24,0,0,0,13,0,26,70
112,Phú Thượng,2016-04-25,0,0,74,10,0,27,108
